"Region","Service","pubDate","TimeZone","TimeZoneOffset","PubDateConverted","StartTimeConverted","EndTimeConverted","IncidentMinutes","description"
,"management-console","Tue, 20 Aug 2013 15:13:38 PDT","PDT","-7","20/08/2013 23:13:38","20/08/2013 19:22:00","20/08/2013 20:41:00","79","Between 11:22 AM and 12:41 PM PDT, customers trying to log in or switch between services in the Console may have experienced errors. AWS customers who were already logged in to the Console or did not switch services were able to use the Console normally. 

Customers still experiencing an error can resolve the issue by deleting the ""aws-userInfo"" cookie under the "".aws.amazon.com"" domain. The Console is otherwise operating normally."
"ap-northeast-1","s3","Fri, 30 Aug 2013 00:22:00 PDT","PDT","-7","30/08/2013 08:22:00",,,,"We are investigating increased error rates for Amazon S3 in the AP-NORTHEAST-1 region."
"ap-northeast-1","s3","Fri, 30 Aug 2013 01:04:00 PDT","PDT","-7","30/08/2013 09:04:00",,,,"Between 12:12 and 12:14 AM PDT, we experienced an elevated error rate for Amazon S3 in the AP-NORTHEAST-1 region. The service is operating normally."
"ap-northeast-1","emr","Tue,  3 Sep 2013 09:48:58 PDT","PDT","-7","03/09/2013 17:48:58",,,,"We are experiencing higher than usual error rates and are investigating. "
"ap-northeast-1","emr","Tue,  3 Sep 2013 10:40:20 PDT","PDT","-7","03/09/2013 18:40:20",,,,"Between 9:15AM and 10:17AM PDT, some customers experienced elevated API error rate in the AP-NORTHEAST-1 region.  Running clusters were not affected.  The APIs have recovered and the service is operating normally.   "
"us-east-1","cloudhsm","Fri, 13 Sep 2013 08:04:00 PDT","PDT","-7","13/09/2013 16:04:00",,,,"We are currently investigating network connectivity issues in a single Availability Zone (AZ) in the US-EAST-1 Region."
"us-east-1","cloudhsm","Fri, 13 Sep 2013 08:35:00 PDT","PDT","-7","13/09/2013 16:35:00",,,,"We can confirm network connectivity issues affecting instances in a single Availability Zone in the US-EAST-1 region and are working to restore connectivity."
"us-east-1","redshift","Fri, 13 Sep 2013 08:51:32 PDT","PDT","-7","13/09/2013 16:51:32",,,,"We are investigating network connectivity issues for Amazon Redshift clusters in a single Availability Zone in the US-EAST-1 region."
"us-east-1","cloudhsm","Fri, 13 Sep 2013 09:22:00 PDT","PDT","-7","13/09/2013 17:22:00","13/09/2013 15:04:00","13/09/2013 16:54:00","110","Between 7:04 AM and 8:54 AM PDT customers may have experienced network connectivity issues affecting CloudHSM instances in a single Availability Zone. The service is now operating normally.
 
"
"us-east-1","rds","Fri, 13 Sep 2013 09:31:28 PDT","PDT","-7","13/09/2013 17:31:28",,,,"We are continuing to investigate connectivity issues in a single Availability Zone in the US-EAST-1 region.  A small number of instances have been affected and the majority of those have recovered. We are working to recover the remaining affected instances."
"us-east-1","redshift","Fri, 13 Sep 2013 10:28:29 PDT","PDT","-7","13/09/2013 18:28:29",,,,"A small number of Redshift instances in the US-EAST-1 Region experienced network connectivity issues.  The issue has been resolved and the service is operating normally."
"us-east-1","rds","Fri, 13 Sep 2013 10:34:05 PDT","PDT","-7","13/09/2013 18:34:05","13/09/2013 15:54:00","13/09/2013 17:04:00","70","Between 7:54 AM and 9:04 AM PDT a small number of RDS instances in the US-EAST-1 Region experienced network connectivity issues in a single Availability Zone.  Network connectivity has been restored and the service is operating normally."
"us-east-1","swf","Wed, 18 Sep 2013 07:35:00 PDT","PDT","-7","18/09/2013 15:35:00","18/09/2013 14:35:00","18/09/2013 14:55:00","20","SWF experienced increased API error rates and latencies between 6:35 AM and 6:55 AM PDT in the US-EAST-1 Region.  The issue has been resolved and the service is operating normally."
"ap-southeast-2","elb","Wed, 18 Sep 2013 19:34:00 PDT","PDT","-7","19/09/2013 03:34:00",,,,"We are investigating increased API error rates in the AP-SOUTHEAST-2 Region."
"ap-southeast-2","elb","Wed, 18 Sep 2013 20:06:00 PDT","PDT","-7","19/09/2013 04:06:00",,,,"We continue to investigate increased API error rates and latencies in the AP-SOUTHEAST-2 Region."
"ap-southeast-2","elb","Wed, 18 Sep 2013 20:39:03 PDT","PDT","-7","19/09/2013 04:39:03","19/09/2013 02:46:00","19/09/2013 04:05:00","79","Between 6:46 PM and 8:05 PM PDT, we experienced increased API error rates and latencies in the AP-SOUTHEAST-2 Region. The issue has been resolved and the service is operating normally."
"sa-east-1","elasticache","Sun, 22 Sep 2013 19:07:00 PDT","PDT","-7","23/09/2013 03:07:00",,,,"We are working on restoring connectivity to small number of ElastiCache Nodes that are impacted in a single availability zone in the SA-EAST-1 region."
"sa-east-1","elasticbeanstalk","Sun, 22 Sep 2013 19:16:01 PDT","PDT","-7","23/09/2013 03:16:01",,,,"We are currently experiencing increased creation and update latencies for Elastic Beanstalk environments in the SA-EAST-1 region."
"sa-east-1","elasticache","Sun, 22 Sep 2013 20:13:00 PDT","PDT","-7","23/09/2013 04:13:00",,,,"We continue to work on restoring connectivity to a small number of ElastiCache Nodes that are impacted in a single Availability Zone in the SA-EAST-1 Region. New creates in the affected Availability Zone are experiencing elevated latencies."
"sa-east-1","elasticbeanstalk","Sun, 22 Sep 2013 20:21:20 PDT","PDT","-7","23/09/2013 04:21:20",,,,"We are continuing to investigate connectivity issues for Elastic Beanstalk environments in a single Availability Zone in the SA-EAST-1 Region. We are also seeing increased latency creating and updating Elastic Beanstalk environments in the affected Availability Zone."
"sa-east-1","elasticache","Sun, 22 Sep 2013 20:56:00 PDT","PDT","-7","23/09/2013 04:56:00",,,,"We continue to work on restoring connectivity to a small number of ElastiCache Nodes that are impacted in a single Availability Zone in the SA-EAST-1 region. We are also seeing increased latencies in creation and modification of cache clusters in the affected Availability Zone."
"sa-east-1","elasticbeanstalk","Sun, 22 Sep 2013 21:39:33 PDT","PDT","-7","23/09/2013 05:39:33",,,,"We have restored connectivity for the majority of Elastic Beanstalk environments in the affected Availability Zone. We are continuing to work to restore connectivity to the remaining environments."
"sa-east-1","elasticache","Sun, 22 Sep 2013 22:01:00 PDT","PDT","-7","23/09/2013 06:01:00","23/09/2013 02:23:00","23/09/2013 05:40:00","197","Between 6:23 PM and 9:40 PM PDT we experienced connectivity loss to a small number of ElastiCache nodes in the SA-EAST-1 region. The issue has been resolved and the service is now operating normally."
"sa-east-1","elasticbeanstalk","Sun, 22 Sep 2013 22:48:56 PDT","PDT","-7","23/09/2013 06:48:56",,,,"We have restored connectivity to all impacted Elastic Beanstalk environments in the affected Availability Zone. The issue has been resolved and the service is operating normally."
"us-west-2","elb","Mon, 30 Sep 2013 21:54:00 PDT","PDT","-7","01/10/2013 05:54:00",,,,"We are investigating increased provisioning and scaling latencies for load balancers in the US-WEST-2 Region."
"us-west-2","elb","Mon, 30 Sep 2013 22:20:00 PDT","PDT","-7","01/10/2013 06:20:00","01/10/2013 04:52:00","01/10/2013 06:08:00","76","Between 8:52 PM and 10:08 PM PDT we experienced delays in provisioning and scaling times for load balancers in the US-WEST-2 Region. The issue has been resolved and the service is operating normally."
"us-west-1","cloudwatch","Wed,  2 Oct 2013 17:28:00 PDT","PDT","-7","03/10/2013 01:28:00",,,,"We are investigating increased delays for CloudWatch metrics in the US-WEST-1 region. CloudWatch alarms may transition into ""INSUFFICIENT_DATA"" state if set on delayed metrics. "
"us-west-1","cloudwatch","Wed,  2 Oct 2013 18:08:00 PDT","PDT","-7","03/10/2013 02:08:00","03/10/2013 01:00:00","03/10/2013 01:55:00","55","Between 5:00 PM and 5:55 PM PDT in the US-WEST-1 region, customers experienced increased delays in some metrics. During that time, alarms on delayed metrics may have transitioned into an INSUFFICIENT_DATA state. We have resolved the issue. Delayed metrics are in the process of backfilling in CloudWatch console graphs and for API retrieval. The CloudWatch service is operating normally."
"us-west-1","cloudwatch","Wed,  2 Oct 2013 19:41:00 PDT","PDT","-7","03/10/2013 03:41:00",,,,"We are investigating increased delays for CloudWatch metrics in the US-WEST-1 region. CloudWatch alarms may transition into ""INSUFFICIENT_DATA"" state if set on delayed metrics."
"us-west-1","cloudwatch","Wed,  2 Oct 2013 20:31:00 PDT","PDT","-7","03/10/2013 04:31:00",,,,"We can confirm delays in some CloudWatch metrics in the US-WEST-1 region. We are actively working to resolve the issue."
"us-west-1","cloudwatch","Wed,  2 Oct 2013 21:32:00 PDT","PDT","-7","03/10/2013 05:32:00",,,,"We can confirm delays in some CloudWatch metrics in the US-WEST-1 region. We have identified the cause of this behavior and are implementing a fix."
"us-west-1","cloudwatch","Wed,  2 Oct 2013 22:23:00 PDT","PDT","-7","03/10/2013 06:23:00","03/10/2013 03:10:00","03/10/2013 06:04:00","174","Between 7:10 PM and 10:04 PM PDT in the US-WEST-1 region, customers experienced increased delays in some metrics. During that time, alarms on delayed metrics may have transitioned into an INSUFFICIENT_DATA state. We have resolved the issue. The CloudWatch service is operating normally."
"us-east-1","elasticbeanstalk","Thu,  3 Oct 2013 15:49:26 PDT","PDT","-7","03/10/2013 23:49:26","03/10/2013 22:55:00","03/10/2013 23:30:00","35","Between 2:55 PM and 3:30 PM PDT in the US-EAST-1 Region, customers experienced high API latencies and issues viewing Elastic Beanstalk application and environment information in the AWS Management Console. The issue is resolved and the service is operating normally."
"eu-west-1","vpc","Thu, 10 Oct 2013 08:40:50 PDT","PDT","-7","10/10/2013 16:40:50",,,,"We can confirm that beginning at 7:44 AM PDT, VPN tunnels in the EU-WEST-1 Region began experiencing networking loss. We have restored VPN tunnel connectivity to the majority of tunnels."
"eu-west-1","vpc","Thu, 10 Oct 2013 08:55:21 PDT","PDT","-7","10/10/2013 16:55:21","10/10/2013 15:44:00","10/10/2013 15:57:00","13","Between 7:44 AM and 8:26 AM PDT in the EU-WEST-1 Region, we experienced intermittent network loss across VPN tunnels. Between 7:47 AM and 7:57 AM PDT, some customers experienced network loss across both tunnels of a single VPN connection. This issue has been resolved and the service is operating normally."
"us-east-1","elasticbeanstalk","Sun, 13 Oct 2013 15:20:00 PDT","PDT","-7","13/10/2013 23:20:00",,,,"We are investigating increased creation and scaling times for Elastic Beanstalk environments in the US-EAST-1 region."
"us-east-1","elasticbeanstalk","Sun, 13 Oct 2013 16:00:00 PDT","PDT","-7","14/10/2013 00:00:00",,,,"We are continuing to investigate increased creation and scaling times for Elastic Beanstalk environments in the US-EAST-1 region."
"us-east-1","elasticbeanstalk","Sun, 13 Oct 2013 16:50:00 PDT","PDT","-7","14/10/2013 00:50:00",,,,"We have identified the root cause of the issue causing increased environment creation and scaling times for Elastic Beanstalk in the US-EAST-1 region and are working to resolve the issue."
"us-east-1","sqs","Sun, 13 Oct 2013 17:05:11 PDT","PDT","-7","14/10/2013 01:05:11",,,,"We are investigating increased error rates for CreateQueue and DeleteQueue API calls in the US-EAST-1 region."
"us-east-1","elasticbeanstalk","Sun, 13 Oct 2013 17:43:00 PDT","PDT","-7","14/10/2013 01:43:00",,,,"We continue to address the issue causing increased environment creation and scaling times for Elastic Beanstalk in the US-EAST-1 region."
"us-east-1","sqs","Sun, 13 Oct 2013 18:14:48 PDT","PDT","-7","14/10/2013 02:14:48",,,,"We are continuing to investigate increased error rates for CreateQueue and DeleteQueue API calls in the US-EAST-1 region."
"us-east-1","elasticbeanstalk","Sun, 13 Oct 2013 18:50:00 PDT","PDT","-7","14/10/2013 02:50:00",,,,"Between 1:45PM and 6:05PM PDT we experienced delays in environment creation and scaling times for Elastic Beanstalk in the US-EAST-1 Region. The issue has been resolved and the service is operating normally."
"us-east-1","sqs","Sun, 13 Oct 2013 19:18:33 PDT","PDT","-7","14/10/2013 03:18:33",,,,"The issue with increased errors with CreateQueue and DeleteQueue API calls in the US-EAST-1 region has been resolved, and the service is operating normally.
"
"ap-northeast-1","ec2","Mon, 14 Oct 2013 12:26:00 PDT","PDT","-7","14/10/2013 20:26:00",,,,"We're investigating elevated error rates and latencies to our Auto Scaling APIs in the AP-NORTHEAST-1 Region."
"ap-northeast-1","ec2","Mon, 14 Oct 2013 12:48:00 PDT","PDT","-7","14/10/2013 20:48:00","14/10/2013 19:49:00","14/10/2013 20:31:00","42","From 11:49 AM PDT to 12:31 PM PDT we experienced elevated error rates and latencies for the Auto Scaling APIs in the AP-NORTHEAST-1 Region. During this time creation and scaling of groups was delayed. The issue has been resolved and the service is operating normally."
"eu-west-1","vpc","Wed, 16 Oct 2013 03:47:00 PDT","PDT","-7","16/10/2013 11:47:00",,,,"Between 3:02 - 3:20AM PDT we experienced intermittent network loss across VPN tunnels in the EU-WEST-1 Region. We are working now to prepare and deploy a fix for the root of this problem. "
"eu-west-1","vpc","Wed, 16 Oct 2013 03:58:00 PDT","PDT","-7","16/10/2013 11:58:00",,,,"From 3:21AM PDT the service is currently operating normally. We are preparing to deploy a fix for the root of this problem; this will involve a momentary disruption to one of two VPN tunnels in a VPN connection."
"eu-west-1","vpc","Wed, 16 Oct 2013 04:38:00 PDT","PDT","-7","16/10/2013 12:38:00",,,,"The deployment of the fix for this problem will begin at 4:50AM PDT. There will be a momentary to disruption to one of two VPN tunnels in a VPN connection while this fix is deployed."
"eu-west-1","vpc","Wed, 16 Oct 2013 05:20:00 PDT","PDT","-7","16/10/2013 13:20:00",,,,"From 3:21AM PDT the service has remained stable. The deployment is in progress."
"eu-west-1","vpc","Wed, 16 Oct 2013 06:07:00 PDT","PDT","-7","16/10/2013 14:07:00",,,,"As of 5:53AM PDT, the deployment of updated software to one tunnel of each VPN Connection has completed. We are now monitoring re-establishment of VPN tunnels."
"eu-west-1","vpc","Wed, 16 Oct 2013 06:22:00 PDT","PDT","-7","16/10/2013 14:22:00",,,,"Between 3:02 - 3:20AM PDT we experienced intermittent network loss across both VPN tunnels of VPN Connections in the EU-WEST-1 region. At 5:53AM PDT we completed a deployment updating the Amazon VPN software for one of two VPN tunnels in each VPN Connection. The service is operating normally."
"eu-west-1","vpc","Thu, 17 Oct 2013 06:35:41 PDT","PDT","-7","17/10/2013 14:35:41",,,,"We are investigating outages of one of two VPN tunnels for VPN connections in the EU-WEST-1 region."
"eu-west-1","vpc","Thu, 17 Oct 2013 07:04:36 PDT","PDT","-7","17/10/2013 15:04:36","17/10/2013 11:41:00","17/10/2013 14:19:00","158","Between 3:41 AM-4:08 AM, 5:32 AM-5:41 AM, and 6:19 AM-6:47 AM PDT, we experienced an outage of one VPN tunnel for VPN connections in the EU-WEST-1 Region. During each outage, the alternate tunnel remained operational. The service is now operating normally."
